timestamp,open,high,low,close,volume,bos_bullish
2023-01-02 11:00:00,20034.19643728696,20055.287006053815,19983.1736857545,19994.08257382588,941,
2023-01-02 12:00:00,19994.08257382588,20002.627788657202,19897.03740464029,19898.144013060926,612,
2023-01-02 13:00:00,19898.144013060926,19927.442461735907,19884.487208888917,19896.818319288464,1354,
2023-01-02 14:00:00,19896.818319288464,19927.89288098015,19892.471473125726,19920.70602426014,1229,
2023-01-02 15:00:00,19920.70602426014,19950.27553788346,19900.492933877853,19907.754592023197,1335,
2023-01-02 16:00:00,19907.754592023197,19915.01939017152,19872.94417516899,19897.038367860387,1383,
2023-01-02 17:00:00,19897.038367860387,19926.54106208723,19850.613924063837,19862.578657337173,1251,
2023-01-02 18:00:00,19862.578657337173,19877.824620639396,19819.564155888165,19840.43854009189,1159,
2023-01-02 19:00:00,19840.43854009189,19869.12863798499,19833.831308664925,19859.349870828933,1869,
2023-01-02 20:00:00,19859.349870828933,19878.705054541217,19776.585706405476,19781.816699275627,1428,
2023-01-02 21:00:00,19781.816699275627,19797.172008648555,19766.2841587598,19785.24484801593,1371,
2023-01-02 22:00:00,19785.24484801593,19788.649053653146,19738.09081951874,19765.8316280671,1821,
2023-01-02 23:00:00,19765.8316280671,19773.569876898553,19701.756487994633,19721.556009375658,845,
2023-01-03 00:00:00,19721.556009375658,19730.032579608895,19691.66839838292,19722.207704363984,753,
2023-01-03 01:00:00,19722.207704363984,19768.01265670124,19695.195162649085,19741.09618396264,1514,
2023-01-03 02:00:00,19741.09618396264,19762.874854328747,19652.335340620157,19679.248648418736,651,
2023-01-03 03:00:00,19679.248648418736,19691.383892232403,19586.592714801696,19613.225817764524,1127,
2023-01-03 04:00:00,19613.225817764524,19624.816142787968,19610.181671478542,19624.54023123947,598,
2023-01-03 05:00:00,19624.54023123947,19696.12021797096,19616.022601997345,19666.910302868302,1377,
2023-01-03 06:00:00,19666.910302868302,19779.757866210617,19660.182223584485,19760.19902842554,660,
2023-01-03 07:00:00,19760.19902842554,19784.4329353796,19745.382216970036,19783.89067447113,1315,
2023-01-03 08:00:00,19783.89067447113,19847.866244782497,19764.162287702122,19822.38954246767,1556,
2023-01-03 09:00:00,19822.38954246767,19902.08522550451,19807.12512016251,19885.809018587865,969,
2023-01-03 10:00:00,19885.809018587865,19914.999335230437,19829.54036536659,19841.33329710659,937,
2023-01-03 11:00:00,19841.33329710659,19868.516260738146,19787.510951893008,19800.54278285832,1800,
2023-01-03 12:00:00,19934.46711763883,19967.897055778827,19815.958473032122,19834.554571533994,1315,
2023-01-03 13:00:00,19856.813361667177,20157.598102589513,19833.51591269111,20134.256337441282,1572,
2023-01-03 14:00:00,19941.952162319005,19968.456982986994,19830.358045993806,19852.78960921073,1560,
2023-01-03 15:00:00,19852.78960921073,19880.63916608836,19827.78736174086,19840.63288619038,680,
2023-01-03 16:00:00,19840.63288619038,19859.713212059876,19831.461975611765,19857.452824379692,1427,
2023-01-03 17:00:00,19857.452824379692,20128.1814134723,19847.945164225002,20108.1814134723,627,20017.897055778827
2023-01-03 18:00:00,19859.984314925452,19885.31070914724,19765.013634983818,19792.914140028144,1185,
2023-01-03 19:00:00,19792.914140028144,19795.829434841267,19693.379192179997,19711.82940898097,1353,
2023-01-03 20:00:00,19711.82940898097,19720.68812663354,19636.868008351757,19646.544531278916,1627,
2023-01-03 21:00:00,19646.544531278916,19667.455003508774,19587.93191660592,19609.006439125533,1699,
2023-01-03 22:00:00,19609.006439125533,19621.59986481892,19511.22583236737,19518.912040675204,907,
2023-01-03 23:00:00,19518.912040675204,19569.695111126803,19503.571768709375,19542.29789455011,535,
2023-01-04 00:00:00,19542.29789455011,19591.901426402495,19518.424114467027,19570.842420084766,1471,
2023-01-04 01:00:00,19570.842420084766,19654.219216562313,19570.013916928554,19627.620702093795,1877,
2023-01-04 02:00:00,19627.620702093795,19636.950110213165,19613.65276154982,19635.871841999262,1074,
2023-01-04 03:00:00,19635.871841999262,19665.327068648578,19567.907391045712,19593.075396107793,1069,
2023-01-04 04:00:00,19593.075396107793,19596.88721148735,19553.811505016678,19569.47880281832,1576,
2023-01-04 05:00:00,19569.47880281832,19632.07262014128,19540.5212479066,19623.926332666688,1626,
2023-01-04 06:00:00,19623.926332666688,19762.501027581256,19602.143592655008,19743.37813053631,768,
2023-01-04 07:00:00,19743.37813053631,19864.63492446576,19721.940277410915,19835.54881845234,1156,
2023-01-04 08:00:00,19835.54881845234,19857.87009774231,19762.62728764847,19770.15310346887,1997,
2023-01-04 09:00:00,19770.15310346887,19799.03255590921,19645.543722374634,19670.62312599,1916,
2023-01-04 10:00:00,19670.62312599,19698.079537818794,19638.93005964373,19652.200626535665,1619,
2023-01-04 11:00:00,19652.200626535665,19676.537519231704,19630.762748854664,19660.06071929052,987,
2023-01-04 12:00:00,19660.06071929052,19684.754382733794,19640.347379435512,19669.253495011,1080,
2023-01-04 13:00:00,19669.253495011,19716.499974152972,19656.665493138164,19698.14835176594,1599,
2023-01-04 14:00:00,19698.14835176594,19701.753291200108,19628.713303367218,19638.969693368712,1743,
2023-01-04 15:00:00,19638.969693368712,19651.798294240885,19637.747829299144,19650.418214980233,1457,
2023-01-04 16:00:00,19650.418214980233,19653.353239799762,19623.800140666393,19638.5486169199,1050,
2023-01-04 17:00:00,19638.5486169199,19742.538030576197,19624.60840253171,19732.148900943514,856,
2023-01-04 18:00:00,19732.148900943514,19832.822275666127,19730.789780650353,19813.769466140096,1746,
2023-01-04 19:00:00,19813.769466140096,19814.22860234881,19714.25930799968,19742.262397242066,1268,
2023-01-04 20:00:00,19742.262397242066,19857.415063645265,19713.945649105244,19838.939528713567,757,
2023-01-04 21:00:00,19838.939528713567,19860.42860989236,19821.36626127536,19859.63327057611,1998,
2023-01-04 22:00:00,19859.63327057611,19907.226208843007,19855.77825997909,19890.025197592848,1456,
2023-01-04 23:00:00,19890.025197592848,19958.01934091372,19861.78125332955,19941.650837234243,1940,
2023-01-05 00:00:00,19941.650837234243,19949.86967105388,19877.96573763942,19884.403411230673,1825,
2023-01-05 01:00:00,19884.403411230673,19914.51587184662,19881.570122407993,19913.969217077072,534,
2023-01-05 02:00:00,19913.969217077072,19987.04168338826,19893.520807007888,19975.479784759293,1521,
2023-01-05 03:00:00,19975.479784759293,19999.91383923696,19902.462923406216,19910.91856664942,1719,
2023-01-05 04:00:00,19910.91856664942,19939.01801120509,19857.59490716901,19858.77049696928,1228,
2023-01-05 05:00:00,19858.77049696928,19949.198508296777,19850.30945979214,19925.09408038523,1917,
2023-01-05 06:00:00,19925.09408038523,20026.28709313412,19903.144647726243,20009.009355876377,1477,
2023-01-05 07:00:00,20009.009355876377,20016.50984935286,19897.869591763083,19915.2859121334,1162,
2023-01-05 08:00:00,19915.2859121334,20015.565187147906,19912.19219606832,19992.928900925366,1796,
2023-01-05 09:00:00,19992.928900925366,20008.958725131284,19956.05617143116,19970.953007151653,1228,
2023-01-05 10:00:00,19970.953007151653,20016.726706078425,19970.627877607243,20005.0506557164,1756,
2023-01-05 11:00:00,20005.0506557164,20030.46495003927,19978.890162172844,19989.537317886727,1217,
2023-01-05 12:00:00,19989.537317886727,20004.32808761988,19977.028540764317,19979.527073100173,1592,
2023-01-05 13:00:00,19979.527073100173,20089.559446151165,19969.667136739074,20080.763123000223,1390,
2023-01-05 14:00:00,20080.763123000223,20108.69099617084,20034.40623333266,20063.63367958869,897,
2023-01-05 15:00:00,20063.63367958869,20092.5852731395,20050.38776454749,20076.099406669786,1738,
2023-01-05 16:00:00,20076.099406669786,20195.842293782953,20055.458506364535,20166.78273546373,1453,
2023-01-05 17:00:00,20166.78273546373,20205.55842211909,20163.749055180047,20187.011880219605,1697,
2023-01-05 18:00:00,20187.011880219605,20211.667681998315,20144.159443059783,20165.346709874477,528,
2023-01-05 19:00:00,20165.346709874477,20178.082977673406,20135.747522519443,20175.53784625085,1888,
2023-01-05 20:00:00,20175.53784625085,20261.673020492814,20145.95781433616,20233.255563171297,1655,
2023-01-05 21:00:00,20233.255563171297,20243.762110572305,20188.141040775037,20209.386476642532,944,
2023-01-05 22:00:00,20209.386476642532,20290.760807016562,20199.47890077196,20283.299082383655,1649,
2023-01-05 23:00:00,20283.299082383655,20298.07783551238,20238.985081028295,20239.32569037132,1743,
2023-01-06 00:00:00,20239.32569037132,20341.849421915118,20214.64197981502,20318.83357632186,1524,
2023-01-06 01:00:00,20318.83357632186,20362.84685685717,20311.708382183086,20342.415674044263,1004,
2023-01-06 02:00:00,20342.415674044263,20368.473647889947,20263.427300265077,20270.13517542066,633,
2023-01-06 03:00:00,20270.13517542066,20294.19845289146,20198.591309682146,20227.928329744773,672,
2023-01-06 04:00:00,20227.928329744773,20241.346850777358,20211.312701212733,20239.132953835295,1964,
2023-01-06 05:00:00,20239.132953835295,20255.455509199488,20220.250994691236,20239.762573874385,1666,
2023-01-06 06:00:00,20239.762573874385,20364.951126107655,20212.727833559657,20347.421696749963,1470,
2023-01-06 07:00:00,20347.421696749963,20355.85059243773,20280.541974083266,20309.054318605562,1467,
2023-01-06 08:00:00,20309.054318605562,20319.12412054947,20260.185832087096,20265.276229203962,1175,
2023-01-06 09:00:00,20265.276229203962,20279.18718135216,20242.933245683715,20253.533812524496,1701,
2023-01-06 10:00:00,20253.533812524496,20261.332308410125,20200.024826218054,20213.62205162292,1458,
2023-01-06 11:00:00,20213.62205162292,20229.704942613243,20137.443981943907,20146.7298104325,960,
2023-01-06 12:00:00,20146.7298104325,20174.057625967314,20077.132959577386,20101.80907686508,1382,
2023-01-06 13:00:00,20101.80907686508,20148.17662069206,20083.406620987007,20126.405035440406,949,
2023-01-06 14:00:00,20126.405035440406,20138.742688937968,20041.49042855286,20064.818497064916,645,
2023-01-06 15:00:00,20064.818497064916,20103.916026952393,20060.30599033181,20074.297743072944,1352,
2023-01-06 16:00:00,20074.297743072944,20099.17266969414,20026.436006759584,20043.508450834557,604,
2023-01-06 17:00:00,20043.508450834557,20127.762209308577,20035.306238676636,20115.317624238447,1322,
2023-01-06 18:00:00,20165.731088513385,20177.46052896253,19997.87757915986,20009.168386367914,1960,
2023-01-06 19:00:00,20054.170431746337,20352.502258839388,20036.813126555855,20309.619229056425,1213,
2023-01-06 20:00:00,20143.404504205013,20156.920828264316,20117.026448176504,20120.90123063105,550,
2023-01-06 21:00:00,20120.90123063105,20160.285681159203,20114.68440116081,20152.043727248427,948,
2023-01-06 22:00:00,20152.043727248427,20215.810949494935,20148.636999482438,20205.06606795395,653,
2023-01-06 23:00:00,20205.06606795395,20297.079573399238,20190.77974705028,20282.13461779986,1270,
2023-01-07 00:00:00,20282.13461779986,20339.03590746641,20265.306478653798,20319.03590746641,1262,20227.46052896253
2023-01-07 01:00:00,20341.099477003052,20356.57988705993,20337.079020149533,20344.475401073556,1826,
2023-01-07 02:00:00,20344.475401073556,20433.495920721296,20320.324061047973,20414.315080012067,602,
2023-01-07 03:00:00,20414.315080012067,20418.40622427967,20394.38322049154,20394.81956046158,1305,
2023-01-07 04:00:00,20394.81956046158,20491.99295187901,20392.089497730038,20475.348483622744,1831,
2023-01-07 05:00:00,20586.450834690502,20342.089497730038,20398.903969113406,20419.757628782074,1858,
2023-01-07 06:00:00,20438.88815801723,20769.43722536446,20352.089497730038,20730.507941648826,1399,
2023-01-07 07:00:00,20620.47893043075,20634.259334669136,20526.21111506944,20551.473857520003,1284,
2023-01-07 08:00:00,20551.473857520003,20580.874834778566,20522.626059372662,20537.404602192448,704,
2023-01-07 09:00:00,20537.404602192448,20709.49743671125,20436.780444348544,20689.49743671125,610,20656.139602106097
2023-01-07 10:00:00,20454.169942382698,20464.539960882412,20372.203694843163,20399.107347140343,1718,
2023-01-07 11:00:00,20399.107347140343,20438.948092532435,20369.91403666224,20423.491010886508,560,
2023-01-07 12:00:00,20423.491010886508,20428.80132541481,20394.317053955176,20396.978129967887,1144,
2023-01-07 13:00:00,20396.978129967887,20410.80149300887,20351.144476802594,20357.33448835477,1045,
2023-01-07 14:00:00,20357.33448835477,20366.98197129517,20335.832704350098,20338.60142193696,546,
2023-01-07 15:00:00,20338.60142193696,20357.438433621686,20295.214801712566,20297.66757267103,849,
2023-01-07 16:00:00,20297.66757267103,20297.74542340254,20252.665657150847,20278.714690361914,507,
2023-01-07 17:00:00,20278.714690361914,20301.162481073425,20220.20010247039,20225.735733051082,1218,
2023-01-07 18:00:00,20225.735733051082,20272.803790173868,20202.937070782955,20265.720294180344,577,
2023-01-07 19:00:00,20265.720294180344,20283.046611232294,20243.296166036333,20269.170569748298,1025,
2023-01-07 20:00:00,20269.170569748298,20335.001509875663,20268.25640516629,20312.513022915406,1797,
2023-01-07 21:00:00,20312.513022915406,20349.48723549101,20296.534504921754,20336.064864486307,1538,
2023-01-07 22:00:00,20336.064864486307,20356.21668202106,20319.14591172574,20350.74816566678,1796,
2023-01-07 23:00:00,20350.74816566678,20357.091605876678,20316.484753928667,20326.309674494005,1311,
2023-01-08 00:00:00,20326.309674494005,20340.52877273692,20280.528989539616,20291.182118637997,732,
2023-01-08 01:00:00,20291.182118637997,20306.13538460587,20228.911504213454,20231.519112856076,610,
2023-01-08 02:00:00,20231.519112856076,20269.1932043022,20214.585356580395,20251.597141262377,924,
2023-01-08 03:00:00,20251.597141262377,20344.067996797894,20224.607719348027,20333.944591781736,1843,
2023-01-08 04:00:00,20333.944591781736,20363.540049245526,20220.08246818761,20238.255712768318,1812,
2023-01-08 05:00:00,20238.255712768318,20285.545972565364,20231.49572883694,20285.31994167134,1123,
2023-01-08 06:00:00,20285.31994167134,20293.872796732154,20261.02322269406,20266.224430552902,1322,
2023-01-08 07:00:00,20266.224430552902,20291.49385161185,20244.00280427578,20245.551868612016,1042,
2023-01-08 08:00:00,20245.551868612016,20262.43587696605,20233.616200640645,20259.074709901008,574,
2023-01-08 09:00:00,20259.074709901008,20285.03992367783,20232.050642300073,20256.56280442855,1380,
2023-01-08 10:00:00,20256.56280442855,20370.946876455102,20235.009086303453,20346.3210322605,1214,
2023-01-08 11:00:00,20444.624458686772,20185.009086303453,20217.970448640597,20246.357284413487,1823,
2023-01-08 12:00:00,20261.1824310531,20706.667382615124,20195.009086303453,20668.575578762797,500,
2023-01-08 13:00:00,20297.111002426518,20347.360786191646,20288.45208582931,20329.0421849184,638,
2023-01-08 14:00:00,20329.0421849184,20346.858677845135,20308.067122038035,20319.144036483332,509,
2023-01-08 15:00:00,20319.144036483332,20359.443534737682,20302.676377086664,20342.985441199537,1397,
2023-01-08 16:00:00,20342.985441199537,20571.37989422507,20322.540359532817,20551.37989422507,1284,20520.209012264568
2023-01-08 17:00:00,20393.300081660258,20396.80096358451,20350.26050215254,20364.4554881841,1942,
2023-01-08 18:00:00,20364.4554881841,20418.227676776758,20335.504680864105,20393.309094543125,833,
2023-01-08 19:00:00,20393.309094543125,20421.29723655612,20353.42894094725,20383.156825240974,1087,
2023-01-08 20:00:00,20383.156825240974,20438.20976935135,20381.71398592205,20416.56187282881,1872,
2023-01-08 21:00:00,20416.56187282881,20420.7550441276,20383.24347049823,20407.101489854027,769,
2023-01-08 22:00:00,20407.101489854027,20438.499875886555,20400.030737472076,20432.907726282912,577,
2023-01-08 23:00:00,20432.907726282912,20472.37437109844,20422.142811759208,20456.68240835537,1565,
2023-01-09 00:00:00,20456.68240835537,20529.917151720674,20445.37407547262,20516.743104463567,921,
2023-01-09 01:00:00,20516.743104463567,20532.936536321005,20483.17699555084,20496.33933581249,1492,
2023-01-09 02:00:00,20496.33933581249,20524.202441141893,20480.03274997907,20512.6857045007,603,
2023-01-09 03:00:00,20512.6857045007,20531.41284437812,20498.223736839005,20501.730678060256,1078,
2023-01-09 04:00:00,20501.730678060256,20505.908840240158,20403.980610093156,20427.801365771265,1812,
2023-01-09 05:00:00,20427.801365771265,20500.9929006909,20400.984588279738,20484.989067931612,919,
2023-01-09 06:00:00,20484.989067931612,20537.786796393753,20478.85273013653,20533.4929568273,1016,
2023-01-09 07:00:00,20533.4929568273,20595.83457838718,20523.230504365823,20569.531609284328,1305,
2023-01-09 08:00:00,20569.531609284328,20583.24161586278,20439.172727736786,20457.29146389896,514,
2023-01-09 09:00:00,20457.29146389896,20515.00076137455,20452.793941078497,20491.081900401165,546,
2023-01-09 10:00:00,20491.081900401165,20562.160555701324,20473.12861936501,20561.794463531784,1815,
2023-01-09 11:00:00,20561.794463531784,20583.279835773774,20520.14414353961,20538.11502448293,510,
2023-01-09 12:00:00,20538.11502448293,20544.935553973828,20519.80849258058,20532.516398453197,845,
2023-01-09 13:00:00,20532.516398453197,20577.25606689509,20527.915856359716,20548.837566706734,640,
2023-01-09 14:00:00,20548.837566706734,20610.018905697656,20545.771186779977,20592.230018539893,1507,
2023-01-09 15:00:00,20592.230018539893,20613.1295432562,20517.729336229735,20545.404317665056,626,
2023-01-09 16:00:00,20545.404317665056,20576.117965685225,20532.680397525983,20557.916514293738,1552,
2023-01-09 17:00:00,20557.916514293738,20561.043923275294,20475.71560392649,20500.9287928859,1278,
2023-01-09 18:00:00,20500.9287928859,20530.474028854773,20426.28160927959,20451.44855187297,1705,
2023-01-09 19:00:00,20451.44855187297,20476.573275543047,20435.194813488342,20445.15920586799,1066,
2023-01-09 20:00:00,20445.15920586799,20483.426674739905,20422.83171631269,20472.047503788337,701,
2023-01-09 21:00:00,20472.047503788337,20496.133107246278,20403.972967370093,20404.111928060232,1436,
2023-01-09 22:00:00,20404.111928060232,20430.01747227862,20365.922286187524,20393.611093141477,1733,
2023-01-09 23:00:00,20393.611093141477,20408.03620248415,20318.680462029002,20346.23410377718,1139,
2023-01-10 00:00:00,20346.23410377718,20350.459814388574,20327.96292661381,20333.254536209,1703,
2023-01-10 01:00:00,20333.254536209,20345.822299694137,20230.65201152105,20258.097388553095,676,
2023-01-10 02:00:00,20258.097388553095,20264.70030497553,20215.80179421432,20222.182217744557,1572,
2023-01-10 03:00:00,20222.182217744557,20272.817677325173,20193.350108220475,20267.47659831908,1188,
2023-01-10 04:00:00,20267.47659831908,20338.89488469927,20261.942712176515,20322.84279313126,826,
2023-01-10 05:00:00,20322.84279313126,20349.502176511927,20320.83049880961,20331.640625992324,714,
2023-01-10 06:00:00,20331.640625992324,20409.60746732934,20317.593671139082,20399.12585735786,1828,
2023-01-10 07:00:00,20399.12585735786,20400.2223473933,20368.482981914236,20382.644990267538,1947,
2023-01-10 08:00:00,20382.644990267538,20404.066766261232,20284.278772390764,20300.10820429511,1001,
2023-01-10 09:00:00,20300.10820429511,20348.37819977556,20288.08531246885,20335.155317367415,1446,
2023-01-10 10:00:00,20335.155317367415,20361.00888599782,20289.63747379939,20318.020937663397,1299,
2023-01-10 11:00:00,20318.020937663397,20326.189993305008,20272.525982069044,20299.44889436361,661,
2023-01-10 12:00:00,20299.44889436361,20304.133472284597,20259.875178936538,20281.35434580196,1872,
2023-01-10 13:00:00,20281.35434580196,20293.593880662906,20261.323176798527,20277.874854656307,942,
2023-01-10 14:00:00,20277.874854656307,20416.62161001763,20260.7915491234,20406.443472640745,1574,
2023-01-10 15:00:00,20406.443472640745,20433.476124221317,20399.297989209343,20413.89374098576,1941,
2023-01-10 16:00:00,20413.89374098576,20505.26348651297,20385.561449218443,20476.384006956323,681,
2023-01-10 17:00:00,20476.384006956323,20503.549765178024,20467.589575048492,20497.40023631555,1443,
2023-01-10 18:00:00,20497.40023631555,20531.024572530838,20471.956393451543,20508.947434134956,1904,
2023-01-10 19:00:00,20508.947434134956,20535.240756411215,20453.86087688022,20473.148643788645,581,
2023-01-10 20:00:00,20473.148643788645,20484.539416033662,20393.364733965744,20411.073582241188,895,
2023-01-10 21:00:00,20411.073582241188,20435.993217438147,20359.90254744201,20370.258311788446,1779,
2023-01-10 22:00:00,20370.258311788446,20379.092284574705,20237.708242185396,20266.16184139426,1353,
2023-01-10 23:00:00,20266.16184139426,20374.377423052403,20262.734703616647,20350.98465980876,1681,
2023-01-11 00:00:00,20350.98465980876,20423.571451995816,20338.228254674683,20399.575794317396,1638,
2023-01-11 01:00:00,20399.575794317396,20414.949523993855,20375.77727345871,20398.02788178557,736,
2023-01-11 02:00:00,20398.02788178557,20417.37950681865,20317.45937778466,20330.11049582126,1165,
2023-01-11 03:00:00,20330.11049582126,20345.88120129034,20301.488171575333,20306.638550150783,1304,
2023-01-11 04:00:00,20306.638550150783,20324.65246952628,20290.01321007531,20316.430812905666,1676,
2023-01-11 05:00:00,20316.430812905666,20331.35475972506,20245.906096575945,20267.512174024916,841,
2023-01-11 06:00:00,20267.512174024916,20298.32916655362,20247.56107378853,20280.31366074061,954,
2023-01-11 07:00:00,20280.31366074061,20346.647041283264,20255.17045184526,20329.448209937884,1480,
2023-01-11 08:00:00,20329.448209937884,20350.037886631973,20324.4597088752,20348.62890762872,1886,
2023-01-11 09:00:00,20348.62890762872,20354.16003524909,20227.432728337168,20230.142837154497,1894,
2023-01-11 10:00:00,20230.142837154497,20238.803649257618,20188.89676551095,20199.5669470049,1636,
2023-01-11 11:00:00,20199.5669470049,20221.212932838556,20110.921752152248,20129.233892162487,1833,
2023-01-11 12:00:00,20129.233892162487,20261.404517180486,20107.25672924618,20233.299625000745,1812,
2023-01-11 13:00:00,20233.299625000745,20241.39696167251,20201.876659709134,20218.071943076382,1990,
2023-01-11 14:00:00,20218.071943076382,20232.96293049242,20171.384766296986,20189.290051764492,981,
2023-01-11 15:00:00,20189.290051764492,20214.09051902391,20175.062932503482,20195.39054249676,572,
2023-01-11 16:00:00,20195.39054249676,20219.24755291935,20174.738470603927,20204.382813433163,541,
2023-01-11 17:00:00,20204.382813433163,20218.173258815998,20185.36219750327,20187.64019981436,1752,
2023-01-11 18:00:00,20187.64019981436,20265.78929922846,20163.939793050602,20236.92633565554,511,
2023-01-11 19:00:00,20236.92633565554,20253.18336407689,20181.014733172335,20207.20310824863,1160,
2023-01-11 20:00:00,20207.20310824863,20266.560214579004,20177.785804243227,20247.443267185317,965,
2023-01-11 21:00:00,20247.443267185317,20308.638683392288,20240.806983930728,20293.955934482994,988,
2023-01-11 22:00:00,20293.955934482994,20320.854105793445,20276.917577566415,20315.436845439624,749,
2023-01-11 23:00:00,20315.436845439624,20335.20687549295,20311.82116807603,20325.82122979778,636,
2023-01-12 00:00:00,20325.82122979778,20338.474109589697,20292.321985297076,20316.18224043585,1746,
2023-01-12 01:00:00,20316.18224043585,20342.04351996553,20283.143922681462,20308.480404637514,901,
2023-01-12 02:00:00,20308.480404637514,20437.538725428796,20297.539487153794,20418.0337049155,1119,
2023-01-12 03:00:00,20418.0337049155,20438.654093015077,20415.725108866623,20435.03708644176,1304,
2023-01-12 04:00:00,20435.03708644176,20447.171649932214,20291.397381662526,20308.570214445528,996,
2023-01-12 05:00:00,20308.570214445528,20389.631144548686,20288.720559193112,20373.479099837263,1920,
2023-01-12 06:00:00,20373.479099837263,20435.343246691275,20366.490315594652,20416.867351045807,810,
2023-01-12 07:00:00,20416.867351045807,20444.877246832835,20387.157111645553,20431.018961315567,750,
2023-01-12 08:00:00,20431.018961315567,20463.305191734726,20407.055464242356,20435.13316077934,1562,
2023-01-12 09:00:00,20435.13316077934,20488.691742541465,20433.552645700023,20488.40717953261,976,
2023-01-12 10:00:00,20488.40717953261,20505.82989574943,20479.04270640594,20487.19331553801,876,
2023-01-12 11:00:00,20487.19331553801,20510.241517953946,20446.89911211655,20459.43211558157,1882,
2023-01-12 12:00:00,20459.43211558157,20546.418977880083,20445.41279258544,20546.31858701879,875,
2023-01-12 13:00:00,20546.31858701879,20563.359564739163,20537.42934340511,20554.742394989542,792,
2023-01-12 14:00:00,20554.742394989542,20566.272194404333,20532.618732139414,20553.008150620204,1663,
2023-01-12 15:00:00,20553.008150620204,20593.411358173813,20529.068470955903,20564.71888724703,1438,
2023-01-12 16:00:00,20564.71888724703,20604.94514584525,20546.694933853763,20578.419176501306,1585,
2023-01-12 17:00:00,20578.419176501306,20599.336844315396,20573.408158118542,20580.934502639073,1063,
2023-01-12 18:00:00,20580.934502639073,20606.06927469757,20566.557968776986,20573.475044651135,1766,
2023-01-12 19:00:00,20573.475044651135,20588.855699981632,20533.584279727052,20540.504374078584,725,
2023-01-12 20:00:00,20540.504374078584,20569.222481968085,20494.924836134174,20519.711007007994,553,
2023-01-12 21:00:00,20519.711007007994,20548.78408591222,20487.99494261911,20514.508519168012,1622,
